"id_cliente","producto_recomendado","ranking"
"19608","05100604",3
"19608","11100131",4
"19608","01012310",5
"19609","10200709",1
"19609","04032602",2
"19609","05030415",3
"19609","05041182",4
"19609","11040301",5
"19610","01026810",1
"19610","05041187",2
"19610","04080230",3
"19610","10261001",4
"19610","01012705",5
"19611","05041183",1
"19611","01085020",2
"19611","08090135",3
"19611","08230709",4
"19611","01013305",5
"19612","01028030",1
"19612","02620115",2
"19612","02751230",3
"19612","08315005",4
"19612","10140501",5
"19613","04032065",1
"19613","02720505",2
"19613","01201510",3
"19613","10261510",4
"19613","01085615",5
"19614","04080230",1
"19614","11100128",2
"19614","10260620",3
"19614","12650105",4
"19614","05030410",5
"19615","05041188",1
"19615","05040183",2
"19615","12431505",3
"19615","01201005",4
"19615","01027205",5
"19616","02691020",1
"19616","02691030",2
"19616","04060309",3
"19616","04060506",4
"19616","05041187",5
"19617","04020101",1
"19617","05040582",2
"19617","11100128",3
"19617","01085120",4
"19617","02691020",5
"19618","10200709",1
"19618","01027825",2
"19618","01201510",3
"19618","10261510",4
"19618","05030401",5
"19619","05040185",1
"19619","03070301",2
"19619","05040480",3
"19619","05040284",4
"19619","01012910",5
"19620","11060301",1
"19620","11103305",2
"19620","05030103",3
"19620","08032109",4
"19620","09110403",5
"19621","10028710",1
"19621","05041182",2
"19621","05041180",3
"19621","05030403",4
"19621","10200315",5
"19622","11100137",1
"19622","10240133",2
"19622","11060101",3
"19622","08250101",4
"19622","06100105",5
"19623","01016505",1
"19623","10260605",2
"19623","01013110",3
"19623","08012010",4
"19623","06100101",5
"19624","02720520",1
"19624","01012905",2
"19624","04201510",3
"19624","09150801",4
"19624","04020306",5
"19625","10240130",1
"19625","10260915",2
"19625","01013305",3
"19625","05100802",4
"19625","08230125",5
"19626","01013305",1
"19626","10240133",2
"19626","05030601",3
"19626","05040582",4
"19626","01012530",5
"19627","11100137",1
"19627","01201005",2
"19627","01201515",3
"19627","05030415",4
"19627","11040301",5
"19628","01013305",1
"19628","04200515",2
"19628","05140101",3
"19628","12670302",4
"19628","10152110",5
"19629","01201515",1
"19629","02620115",2
"19629","02690515",3
"19629","09190305",4
"19629","10080409",5
"19630","02751210",1
"19630","01028030",2
"19630","11140562",3
"19630","02690520",4
"19630","03070110",5
"19631","04201010",1
"19631","01017105",2
"19631","03070109",3
"19631","05030615",4
"19631","08090135",5
"19632","05040189",1
"19632","09010101",2
"19632","05100802",3
"19632","01027830",4
"19632","05041185",5
"19633","08010905",1
"19633","05041187",2
"19633","02651401",3
"19633","05160101",4
"19633","01027805",5
"19634","06100105",1
"19634","14302501",2
"19634","12650103",3
"19634","01201515",4
"19634","05200102",5
"19635","05040682",1
"19635","01013305",2
"19635","11080101",3
"19635","01026810",4
"19635","05040180",5
"19636","05030410",1
"19636","11100137",2
"19636","12650501",3
"19636","06120105",4
"19636","10281120",5
"19637","05040280",1
"19637","01012305",2
"19637","05041187",3
"19637","01012905",4
"19637","01016705",5
"19638","02691030",1
"19638","04201005",2
"19638","05040682",3
"19638","10200709",4
"19638","11080501",5
"19639","10240130",1
"19639","01017105",2
"19639","08230709",3
"19639","05030401",4
"19639","11100137",5
"19640","05040581",1
"19640","01012910",2
"19640","01013305",3
"19640","01013315",4
"19640","05041188",5
"19641","11100137",1
"19641","01201515",2
"19641","05200102",3
"19641","11040301",4
"19641","10240133",5
"19642","10261505",1
"19642","01016710",2
"19642","10281001",3
"19642","02651405",4
"19642","04031701",5
"19643","01028005",1
"19643","01016705",2
"19643","04201005",3
"19643","04200505",4
"19643","02691015",5
"19644","05041180",1
"19644","08230709",2
"19644","14302501",3
"19644","11060301",4
"19644","01026810",5
"19645","01085505",1
"19645","05041195",2
"19645","08230709",3
"19645","01026810",4
"19645","09071105",5
"19646","01012910",1
"19646","02691015",2
"19646","01012310",3
"19646","01013305",4
"19646","01201515",5
"19647","01012515",1
"19647","01012910",2
"19647","01017105",3
"19647","01085505",4
"19647","02691020",5
"19648","08010101",1
"19648","10240320",2
"19648","11100128",3
"19648","14351015",4
"19648","05041181",5
"19649","01012910",1
"19649","04060506",2
"19649","05040682",3
"19649","05041187",4
"19649","10280103",5
"19650","05041180",1
"19650","05041187",2
"19650","08190109",3
"19650","10241205",4
"19650","05100114",5
"19651","01012905",1
"19651","05030101",2
"19651","05030102",3
"19651","05040181",4
"19651","05030410",5
"19652","01017105",1
"19652","02691020",2
"19652","08090113",3
"19652","01013305",4
"19652","01016505",5
"19653","12670115",1
"19653","05030410",2
"19653","12650103",3
"19653","11040301",4
"19653","05030415",5
"19654","04201005",1
"19654","10200709",2
"19654","01012310",3
"19654","04200505",4
"19654","05030401",5
"19655","05041180",1
"19655","01012905",2
"19655","11040301",3
"19655","05030410",4
"19655","10220705",5
"19656","01012910",1
"19656","02691015",2
"19656","05030498",3
"19656","05041180",4
"19656","11100131",5
"19657","01085120",1
"19657","05030415",2
"19657","08100917",3
"19657","12650101",4
"19657","05200102",5
"19658","01012910",1
"19658","02691015",2
"19658","01013305",3
"19658","01085605",4
"19658","10260605",5
"19659","02691015",1
"19659","04060506",2
"19659","05030615",3
"19659","11100131",4
"19659","01027205",5
"19660","01085120",1
"19660","02691015",2
"19660","05041180",3
"19660","05040184",4
"19660","01027205",5
"19661","10260605",1
"19661","01013110",2
"19661","05040181",3
"19661","11040305",4
"19661","10260620",5
"19662","01012910",1
"19662","01013305",2
"19662","01085005",3
"19662","04200515",4
"19662","09030502",5
"19663","01013110",1
"19663","01012910",2
"19663","02650602",3
"19663","08190109",4
"19663","01012310",5
"19664","01016710",1
"19664","08150107",2
"19664","08190109",3
"19664","09030303",4
"19664","10200709",5
"19665","04033005",1
"19665","08090113",2
"19665","09030303",3
"19665","12500501",4
"19665","12501909",5
"19666","11100137",1
"19666","01028010",2
"19666","05041181",3
"19666","05160301",4
"19666","08230125",5
"19667","10261510",1
"19667","06120101",2
"19667","08031918",3
"19667","01085605",4
"19667","10281005",5
"19668","01017105",1
"19668","02691015",2
"19668","03070206",3
"19668","03090320",4
"19668","04201005",5
"19669","10260620",1
"19669","10261510",2
"19669","05040580",3
"19669","04020301",4
"19669","01013110",5
"19670","11060301",1
"19670","08230107",2
"19670","10120420",3
"19670","10200502",4
"19670","10220715",5
"19671","04201505",1
"19671","01028010",2
"19671","10260620",3
"19671","05041181",4
"19671","10200725",5
"19672","09010101",1
"19672","05100802",2
"19672","04020101",3
"19672","08230125",4
"19672","05041180",5
"19673","08100907",1
"19673","11131510",2
"19673","14301510",3
"19673","05030410",4
"19673","12410111",5
"19674","10280103",1
"19674","04060307",2
"19674","04032060",3
"19674","02720505",4
"19674","09010101",5
"19675","05030410",1
"19675","01027010",2
"19675","11080503",3
"19675","10028430",4
"19675","11100128",5
"19676","02620115",1
"19676","01026210",2
"19676","01027405",3
"19676","01027205",4
"19676","01028305",5
"19677","01016710",1
"19677","05030401",2
"19677","01201515",3
"19677","11040303",4
"19677","11040305",5
"19678","01012905",1
"19678","04032065",2
"19678","04060302",3
"19678","01085005",4
"19678","05040180",5
"19679","05030401",1
"19679","04032602",2
"19679","04080230",3
"19679","05200102",4
"19679","01028010",5
"19680","01028025",1
"19680","14302501",2
"19680","11080101",3
"19680","08315005",4
"19680","11102515",5
"19681","11040301",1
"19681","05030410",2
"19681","04200505",3
"19681","01201515",4
"19681","05040581",5
"19682","01016710",1
"19682","01085115",2
"19682","02690515",3
"19682","10240320",4
"19682","10261510",5
"19683","01012910",1
"19683","03090320",2
"19683","05100604",3
"19683","08190109",4
"19683","01012310",5
"19684","05040280",1
"19684","01012910",2
"19684","02691015",3
"19684","04201005",4
"19684","05040682",5
"19685","01085505",1
"19685","01016705",2
"19685","03050704",3
"19685","11060301",4
"19685","03090105",5
"19686","01027825",1
"19686","10260605",2
"19686","11040303",3
"19686","11040305",4
"19686","05200102",5
"19687","12650103",1
"19687","09010101",2
"19687","05030103",3
"19687","05100802",4
"19687","11080105",5
"19688","01012910",1
"19688","02691015",2
"19688","01012905",3
"19688","01013305",4
"19688","01027205",5
"19689","01012910",1
"19689","02691015",2
"19689","06100105",3
"19689","05200102",4
"19689","05040185",5
"19690","05041180",1
"19690","11100131",2
"19690","07123035",3
"19690","12650103",4
"19690","03090105",5
"19691","03070206",1
"19691","04033005",2
"19691","04201005",3
"19691","05041180",4
"19691","06100105",5
"19692","05030415",1
"19692","05041180",2
"19692","01026810",3
"19692","12670301",4
"19692","05040185",5
"19693","01013305",1
"19693","01027835",2
"19693","01028005",3
"19693","01201515",4
"19693","11040303",5
"19694","10240133",1
"19694","11080105",2
"19694","05030410",3
"19694","05030601",4
"19694","10080301",5
"19695","02691030",1
"19695","05040682",2
"19695","04032065",3
"19695","04201505",4
"19695","05041182",5
"19696","01027805",1
"19696","10261505",2
"19696","01012310",3
"19696","01012530",4
"19696","05040184",5
"19697","05030615",1
"19697","11100131",2
"19697","14302501",3
"19697","05100114",4
"19697","01085105",5
"19698","01012515",1
"19698","01012910",2
"19698","01085120",3
"19698","01085505",4
"19698","02650602",5
"19699","05041180",1
"19699","01012905",2
"19699","05040184",3
"19699","10260620",4
"19699","05041186",5
"19700","14302501",1
"19700","08032107",2
"19700","10261505",3
"19700","13954005",4
"19700","05040284",5
"19701","02691025",1
"19701","05030410",2
"19701","01013325",3
"19701","08031901",4
"19701","04200520",5
"19702","01013110",1
"19702","06100107",2
"19702","05040284",3
"19702","05030103",4
"19702","05040181",5
"19703","02650602",1
"19703","05040682",2
"19703","05041187",3
"19703","11060301",4
"19703","02650104",5
"19704","05030401",1
"19704","02620115",2
"19704","05030415",3
"19704","05160102",4
"19704","10260620",5
"19705","11100128",1
"19705","09010501",2
"19705","03070301",3
"19705","05040284",4
"19705","05041180",5
"19706","11040103",1
"19706","05040584",2
"19706","01026005",3
"19706","04020301",4
"19706","05030403",5
"19707","05030615",1
"19707","02620115",2
"19707","09091301",3
"19707","10080409",4
"19707","01085605",5
"19708","02691015",1
"19708","02720520",2
"19708","03070206",3
"19708","04201005",4
"19708","05030615",5
"19709","01013315",1
"19709","05040184",2
"19709","11080101",3
"19709","11100137",4
"19709","01027205",5
"19710","11100131",1
"19710","01016505",2
"19710","12670302",3
"19710","10261510",4
"19710","05040580",5
"19711","11040303",1
"19711","05041185",2
"19711","04080225",3
"19711","11080105",4
"19711","08051530",5
"19712","01085120",1
"19712","05041180",2
"19712","05041187",3
"19712","08150107",4
"19712","08190109",5
"19713","01012515",1
"19713","01012705",2
"19713","01012910",3
"19713","01085020",4
"19713","02691015",5
"19714","01016710",1
"19714","01085120",2
"19714","11040305",3
"19714","13820130",4
"19714","01085605",5
"19715","05030406",1
"19715","02720520",2
"19715","05041180",3
"19715","11100131",4
"19715","14302501",5
"19716","05030498",1
"19716","05100114",2
"19716","05041186",3
"19716","11100125",4
"19716","05030603",5
"19717","01085505",1
"19717","11100122",2
"19717","10080401",3
"19717","12650501",4
"19717","05200101",5
"19718","10120410",1
"19718","12470903",2
"19718","13820301",3
"19718","05040584",4
"19718","08100110",5
"19719","05041180",1
"19719","05040584",2
"19719","10200725",3
"19719","10200715",4
"19719","11040501",5
"19720","10280103",1
"19720","05041183",2
"19720","03090320",3
"19720","06100105",4
"19720","08090135",5
"19721","05040280",1
"19721","06100107",2
"19721","01027010",3
"19721","10200315",4
"19721","05040284",5
"19722","05040280",1
"19722","11040305",2
"19722","01013110",3
"19722","10260605",4
"19722","02691015",5
"19723","05030415",1
"19723","05200102",2
"19723","10260605",3
"19723","05041182",4
"19723","10240133",5
"19724","02751210",1
"19724","08100903",2
"19724","08110798",3
"19724","04201520",4
"19724","01026405",5
"19725","01012905",1
"19725","05040280",2
"19725","01013305",3
"19725","01013110",4
"19725","01028005",5
"19726","01012905",1
"19726","01013315",2
"19726","10261510",3
"19726","05040280",4
"19726","05040580",5
"19727","04032065",1
"19727","10260620",2
"19727","05030102",3
"19727","04032060",4
"19727","05030101",5
"19728","01012305",1
"19728","05040284",2
"19728","01085120",3
"19728","04032060",4
"19728","05041182",5
"19729","05200102",1
"19729","10281005",2
"19729","01026215",3
"19729","13820305",4
"19729","08051535",5
"19730","11080501",1
"19730","11100131",2
"19730","14302501",3
"19730","09021510",4
"19730","11080101",5
"19731","11140567",1
"19731","04060404",2
"19731","05100502",3
"19731","14301505",4
"19731","14301510",5
"19732","10200709",1
"19732","05041182",2
"19732","05040281",3
"19732","10281020",4
"19732","02651405",5
"19733","05041180",1
"19733","10200709",2
"19733","01026810",3
"19733","04080230",4
"19733","04032065",5
"19734","05040280",1
"19734","12410315",2
"19734","02690510",3
"19734","10200707",4
"19734","09150611",5
"19735","05041180",1
"19735","01026810",2
"19735","11040103",3
"19735","04060302",4
"19735","05030603",5
"19736","01085605",1
"19736","12650105",2
"19736","05030603",3
"19736","10080409",4
"19736","01028030",5
"19737","06100105",1
"19737","10200709",2
"19737","01013315",3
"19737","02690515",4
"19737","04032602",5
"19738","02650602",1
"19738","02691015",2
"19738","01012905",3
"19738","01013315",4
"19738","10260605",5
"19739","01014905",1
"19739","01201515",2
"19739","01013325",3
"19739","03050740",4
"19739","10200104",5
"19740","01017105",1
"19740","01201525",2
"19740","08100903",3
"19740","01013305",4
"19740","01026810",5
"19741","01085120",1
"19741","04201005",2
"19741","05041180",3
"19741","01012310",4
"19741","01012905",5
"19742","01027805",1
"19742","11080105",2
"19742","01012910",3
"19742","04201005",4
"19742","05030498",5
"19743","02691015",1
"19743","05041180",2
"19743","01012905",3
"19743","12650103",4
"19743","01201505",5
"19744","14302501",1
"19744","01012905",2
"19744","11100137",3
"19744","05040180",4
"19744","04032065",5
"19745","04200505",1
"19745","05030101",2
"19745","11100128",3
"19745","12670115",4
"19745","05030102",5
"19746","01012530",1
"19746","01027805",2
"19746","11040305",3
"19746","01013110",4
"19746","01012305",5
"19747","05030415",1
"19747","11100128",2
"19747","05030410",3
"19747","02690515",4
"19747","11040305",5
"19748","01085020",1
"19748","02691030",2
"19748","06100105",3
"19748","03050704",4
"19748","12650103",5
"19749","01016705",1
"19749","05040188",2
"19749","05040280",3
"19749","01013305",4
"19749","04020301",5
"19750","05030415",1
"19750","12670301",2
"19750","01085605",3
"19750","08314035",4
"19750","02720515",5
"19751","01085120",1
"19751","04201005",2
"19751","05030603",3
"19751","05040482",4
"19751","10140320",5
"19752","05040185",1
"19752","04060506",2
"19752","10280103",3
"19752","04201520",4
"19752","12650101",5
"19753","01016710",1
"19753","08100917",2
"19753","03050710",3
"19753","10261510",4
"19753","05040185",5
"19754","01013305",1
"19754","08230107",2
"19754","10240130",3
"19754","05040583",4
"19754","10260605",5
"19755","01085120",1
"19755","05041180",2
"19755","04200505",3
"19755","01027805",4
"19755","05030415",5
"19756","01012905",1
"19756","05040280",2
"19756","01085005",3
"19756","05040281",4
"19756","11080105",5
"19757","04032065",1
"19757","10261510",2
